group,boro,outcome,count,day
Female,BX,HOSPITALIZED_COUNT,5374,2020-06-08
Female,BX,DEATH_COUNT,1476,2020-06-08
Female,BX,CASE_RATE,3046.75,2020-06-08
Female,BX,HOSPITALIZED_RATE,709.69,2020-06-08
Female,BX,DEATH_RATE,194.92,2020-06-08
Female,MN,CASE_COUNT,11974,2020-06-08
Female,MN,HOSPITALIZED_COUNT,3309,2020-06-08
Female,MN,DEATH_COUNT,942,2020-06-08
Female,MN,CASE_RATE,1396.3,2020-06-08
Female,MN,HOSPITALIZED_RATE,385.87,2020-06-08
Female,MN,DEATH_RATE,109.85,2020-06-08
Female,QN,CASE_COUNT,29830,2020-06-08
Female,QN,HOSPITALIZED_COUNT,6926,2020-06-08
Female,QN,DEATH_COUNT,1955,2020-06-08
Female,QN,CASE_RATE,2541.93,2020-06-08
Female,QN,HOSPITALIZED_RATE,590.19,2020-06-08
Female,QN,DEATH_RATE,166.59,2020-06-08
Female,SI,CASE_COUNT,6449,2020-06-08
Female,SI,HOSPITALIZED_COUNT,972,2020-06-08
Female,SI,DEATH_COUNT,332,2020-06-08
Female,SI,CASE_RATE,2627.8,2020-06-08
Female,SI,HOSPITALIZED_RATE,396.07,2020-06-08
Female,SI,DEATH_RATE,135.28,2020-06-08
Male,BK,CASE_COUNT,28666,2020-06-08
Male,BK,HOSPITALIZED_COUNT,8013,2020-06-08
Male,BK,DEATH_COUNT,3134,2020-06-08
Male,BK,CASE_RATE,2342.45,2020-06-08
Male,BK,HOSPITALIZED_RATE,654.78,2020-06-08
Male,BK,DEATH_RATE,256.1,2020-06-08
Male,BX,CASE_COUNT,23018,2020-06-08
Male,BX,HOSPITALIZED_COUNT,6465,2020-06-08
Male,BX,DEATH_COUNT,2139,2020-06-08
Male,BX,CASE_RATE,3410.58,2020-06-08
Male,BX,HOSPITALIZED_RATE,957.92,2020-06-08
Male,BX,DEATH_RATE,316.94,2020-06-08
Male,MN,CASE_COUNT,13559,2020-06-08
Male,MN,HOSPITALIZED_COUNT,4456,2020-06-08
Male,MN,DEATH_COUNT,1402,2020-06-08
Male,MN,CASE_RATE,1758.28,2020-06-08
Male,MN,HOSPITALIZED_RATE,577.84,2020-06-08
Male,MN,DEATH_RATE,181.81,2020-06-08
Male,QN,CASE_COUNT,32505,2020-06-08
Male,QN,HOSPITALIZED_COUNT,9630,2020-06-08
Male,QN,DEATH_COUNT,3185,2020-06-08
Male,QN,CASE_RATE,2940.59,2020-06-08
Male,QN,HOSPITALIZED_RATE,871.19,2020-06-08
Male,QN,DEATH_RATE,288.13,2020-06-08
Male,SI,CASE_COUNT,7135,2020-06-08
Male,SI,HOSPITALIZED_COUNT,1333,2020-06-08
Male,SI,DEATH_COUNT,504,2020-06-08
Male,SI,CASE_RATE,3091.89,2020-06-08
Male,SI,HOSPITALIZED_RATE,577.64,2020-06-08
Male,SI,DEATH_RATE,218.4,2020-06-08
Boroughwide,BK,CASE_COUNT,56530,2020-06-08
Boroughwide,BK,HOSPITALIZED_COUNT,14412,2020-06-08
Boroughwide,BK,DEATH_COUNT,5208,2020-06-08
Boroughwide,BK,CASE_RATE,2188.68,2020-06-08
Boroughwide,BK,HOSPITALIZED_RATE,557.99,2020-06-08
Boroughwide,BK,DEATH_RATE,201.64,2020-06-08
Boroughwide,BX,CASE_COUNT,46103,2020-06-08
Boroughwide,BX,HOSPITALIZED_COUNT,11841,2020-06-08
Boroughwide,BX,DEATH_COUNT,3617,2020-06-08
Boroughwide,BX,CASE_RATE,3219.19,2020-06-08
Boroughwide,BX,HOSPITALIZED_RATE,826.81,2020-06-08
Boroughwide,BX,DEATH_RATE,252.56,2020-06-08
Boroughwide,MN,CASE_COUNT,25553,2020-06-08
Boroughwide,MN,HOSPITALIZED_COUNT,7767,2020-06-08
Boroughwide,MN,DEATH_COUNT,2346,2020-06-08
Boroughwide,MN,CASE_RATE,1568.92,2020-06-08
Boroughwide,MN,HOSPITALIZED_RATE,476.88,2020-06-08
Boroughwide,MN,DEATH_RATE,144.04,2020-06-08
Boroughwide,QN,CASE_COUNT,62367,2020-06-08
Boroughwide,QN,HOSPITALIZED_COUNT,16565,2020-06-08
Boroughwide,QN,DEATH_COUNT,5148,2020-06-08
Boroughwide,QN,CASE_RATE,2736.71,2020-06-08
Boroughwide,QN,HOSPITALIZED_RATE,726.88,2020-06-08
Boroughwide,QN,DEATH_RATE,225.9,2020-06-08
Boroughwide,SI,CASE_COUNT,13590,2020-06-08
Boroughwide,SI,HOSPITALIZED_COUNT,2306,2020-06-08
Boroughwide,SI,DEATH_COUNT,837,2020-06-08
Boroughwide,SI,CASE_RATE,2853.97,2020-06-08
Boroughwide,SI,HOSPITALIZED_RATE,484.27,2020-06-08
Boroughwide,SI,DEATH_RATE,175.77,2020-06-08
Female,BK,CASE_COUNT,27847,2020-06-09
Female,BK,HOSPITALIZED_COUNT,6519,2020-06-09
Female,BK,DEATH_COUNT,2074,2020-06-09
Female,BK,CASE_RATE,2048.98,2020-06-09
Female,BK,HOSPITALIZED_RATE,479.67,2020-06-09
Female,BK,DEATH_RATE,152.6,2020-06-09
Female,BX,CASE_COUNT,23111,2020-06-09
Female,BX,HOSPITALIZED_COUNT,5386,2020-06-09
Female,BX,DEATH_COUNT,1483,2020-06-09
Female,BX,CASE_RATE,3052.04,2020-06-09
Female,BX,HOSPITALIZED_RATE,711.27,2020-06-09
Female,BX,DEATH_RATE,195.84,2020-06-09
Female,MN,CASE_COUNT,11992,2020-06-09
Female,MN,HOSPITALIZED_COUNT,3321,2020-06-09
Female,MN,DEATH_COUNT,947,2020-06-09
Female,MN,CASE_RATE,1398.4,2020-06-09
Female,MN,HOSPITALIZED_RATE,387.27,2020-06-09
Female,MN,DEATH_RATE,110.43,2020-06-09
Female,QN,CASE_COUNT,29875,2020-06-09
Female,QN,HOSPITALIZED_COUNT,6944,2020-06-09
Female,QN,DEATH_COUNT,1962,2020-06-09
Female,QN,CASE_RATE,2545.77,2020-06-09
Female,QN,HOSPITALIZED_RATE,591.73,2020-06-09
Female,QN,DEATH_RATE,167.19,2020-06-09
Female,SI,CASE_COUNT,6462,2020-06-09
Female,SI,HOSPITALIZED_COUNT,973,2020-06-09
Female,SI,DEATH_COUNT,333,2020-06-09
Female,SI,CASE_RATE,2633.1,2020-06-09
Female,SI,HOSPITALIZED_RATE,396.47,2020-06-09
Female,SI,DEATH_RATE,135.69,2020-06-09
Male,BK,CASE_COUNT,28722,2020-06-09
Male,BK,HOSPITALIZED_COUNT,8163,2020-06-09
Male,BK,DEATH_COUNT,3142,2020-06-09
Male,BK,CASE_RATE,2347.02,2020-06-09
Male,BK,HOSPITALIZED_RATE,667.04,2020-06-09
Male,BK,DEATH_RATE,256.75,2020-06-09
Male,BX,CASE_COUNT,23046,2020-06-09
Male,BX,HOSPITALIZED_COUNT,6482,2020-06-09
Male,BX,DEATH_COUNT,2141,2020-06-09
Male,BX,CASE_RATE,3414.73,2020-06-09
Male,BX,HOSPITALIZED_RATE,960.44,2020-06-09
Male,BX,DEATH_RATE,317.23,2020-06-09
Male,MN,CASE_COUNT,13575,2020-06-09
Male,MN,HOSPITALIZED_COUNT,4481,2020-06-09
Male,MN,DEATH_COUNT,1403,2020-06-09
Male,MN,CASE_RATE,1760.36,2020-06-09
Male,MN,HOSPITALIZED_RATE,581.08,2020-06-09
Male,MN,DEATH_RATE,181.94,2020-06-09
Male,QN,CASE_COUNT,32571,2020-06-09
Male,QN,HOSPITALIZED_COUNT,9654,2020-06-09
Male,QN,DEATH_COUNT,3195,2020-06-09
Male,QN,CASE_RATE,2946.56,2020-06-09
Male,QN,HOSPITALIZED_RATE,873.36,2020-06-09
Male,QN,DEATH_RATE,289.04,2020-06-09
Male,SI,CASE_COUNT,7143,2020-06-09
Male,SI,HOSPITALIZED_COUNT,1336,2020-06-09
Male,SI,DEATH_COUNT,505,2020-06-09
Male,SI,CASE_RATE,3095.36,2020-06-09
Male,SI,HOSPITALIZED_RATE,578.94,2020-06-09
Male,SI,DEATH_RATE,218.84,2020-06-09
Boroughwide,BK,CASE_COUNT,56633,2020-06-09
Boroughwide,BK,HOSPITALIZED_COUNT,14687,2020-06-09
Boroughwide,BK,DEATH_COUNT,5217,2020-06-09
Boroughwide,BK,CASE_RATE,2192.67,2020-06-09
Boroughwide,BK,HOSPITALIZED_RATE,568.64,2020-06-09
Boroughwide,BK,DEATH_RATE,201.99,2020-06-09
Boroughwide,BX,CASE_COUNT,46169,2020-06-09
Boroughwide,BX,HOSPITALIZED_COUNT,11869,2020-06-09
Boroughwide,BX,DEATH_COUNT,3625,2020-06-09
Boroughwide,BX,CASE_RATE,3223.8,2020-06-09
Boroughwide,BX,HOSPITALIZED_RATE,828.76,2020-06-09
Boroughwide,BX,DEATH_RATE,253.12,2020-06-09
Boroughwide,MN,CASE_COUNT,25588,2020-06-09
Boroughwide,MN,HOSPITALIZED_COUNT,7804,2020-06-09
Boroughwide,MN,DEATH_COUNT,2351,2020-06-09
Boroughwide,MN,CASE_RATE,1571.07,2020-06-09
Boroughwide,MN,HOSPITALIZED_RATE,479.15,2020-06-09
Boroughwide,MN,DEATH_RATE,144.35,2020-06-09
Boroughwide,QN,CASE_COUNT,62466,2020-06-09
Boroughwide,QN,HOSPITALIZED_COUNT,16603,2020-06-09
Boroughwide,QN,DEATH_COUNT,5159,2020-06-09
Boroughwide,QN,CASE_RATE,2741.05,2020-06-09
Boroughwide,QN,HOSPITALIZED_RATE,728.55,2020-06-09
Boroughwide,QN,DEATH_RATE,226.38,2020-06-09
Boroughwide,SI,CASE_COUNT,13610,2020-06-09
Boroughwide,SI,HOSPITALIZED_COUNT,2309,2020-06-09
Boroughwide,SI,DEATH_COUNT,838,2020-06-09
Boroughwide,SI,CASE_RATE,2858.17,2020-06-09
Boroughwide,SI,HOSPITALIZED_RATE,484.9,2020-06-09
Boroughwide,SI,DEATH_RATE,175.98,2020-06-09
Female,BK,CASE_COUNT,27911,2020-06-10
Female,BK,HOSPITALIZED_COUNT,6528,2020-06-10
Female,BK,DEATH_COUNT,2078,2020-06-10
Female,BK,CASE_RATE,2053.69,2020-06-10
Female,BK,HOSPITALIZED_RATE,480.33,2020-06-10
Female,BK,DEATH_RATE,152.9,2020-06-10
Female,BX,CASE_COUNT,23169,2020-06-10
Female,BX,HOSPITALIZED_COUNT,5397,2020-06-10
Female,BX,DEATH_COUNT,1489,2020-06-10
Female,BX,CASE_RATE,3059.7,2020-06-10
Female,BX,HOSPITALIZED_RATE,712.73,2020-06-10
Female,BX,DEATH_RATE,196.64,2020-06-10
Female,MN,CASE_COUNT,12019,2020-06-10
Female,MN,HOSPITALIZED_COUNT,3325,2020-06-10
Female,MN,DEATH_COUNT,951,2020-06-10
Female,MN,CASE_RATE,1401.55,2020-06-10
Female,MN,HOSPITALIZED_RATE,387.73,2020-06-10
Female,MN,DEATH_RATE,110.9,2020-06-10
Female,QN,CASE_COUNT,29925,2020-06-10
Female,QN,HOSPITALIZED_COUNT,6949,2020-06-10
Female,QN,DEATH_COUNT,1969,2020-06-10
Female,QN,CASE_RATE,2550.03,2020-06-10
Female,QN,HOSPITALIZED_RATE,592.15,2020-06-10
Female,QN,DEATH_RATE,167.79,2020-06-10
Female,SI,CASE_COUNT,6471,2020-06-10
Female,SI,HOSPITALIZED_COUNT,975,2020-06-10
Female,SI,DEATH_COUNT,334,2020-06-10
Female,SI,CASE_RATE,2636.77,2020-06-10
Female,SI,HOSPITALIZED_RATE,397.29,2020-06-10
Female,SI,DEATH_RATE,136.1,2020-06-10
Male,BK,CASE_COUNT,28785,2020-06-10
Male,BK,HOSPITALIZED_COUNT,8170,2020-06-10
Male,BK,DEATH_COUNT,3148,2020-06-10
Male,BK,CASE_RATE,2352.17,2020-06-10
Male,BK,HOSPITALIZED_RATE,667.61,2020-06-10
Male,BK,DEATH_RATE,257.24,2020-06-10
Male,BX,CASE_COUNT,23091,2020-06-10
Male,BX,HOSPITALIZED_COUNT,6494,2020-06-10
Male,BX,DEATH_COUNT,2149,2020-06-10
Male,BX,CASE_RATE,3421.4,2020-06-10
Male,BX,HOSPITALIZED_RATE,962.22,2020-06-10
Male,BX,DEATH_RATE,318.42,2020-06-10
Male,MN,CASE_COUNT,13614,2020-06-10
Male,MN,HOSPITALIZED_COUNT,4485,2020-06-10
Male,MN,DEATH_COUNT,1407,2020-06-10
Male,MN,CASE_RATE,1765.41,2020-06-10
Male,MN,HOSPITALIZED_RATE,581.6,2020-06-10
Male,MN,DEATH_RATE,182.45,2020-06-10
Male,QN,CASE_COUNT,32641,2020-06-10
Male,QN,HOSPITALIZED_COUNT,9664,2020-06-10
Male,QN,DEATH_COUNT,3202,2020-06-10
Male,QN,CASE_RATE,2952.9,2020-06-10
Male,QN,HOSPITALIZED_RATE,874.26,2020-06-10
Male,QN,DEATH_RATE,289.67,2020-06-10
Male,SI,CASE_COUNT,7150,2020-06-10
Male,SI,HOSPITALIZED_COUNT,1337,2020-06-10
Male,SI,DEATH_COUNT,507,2020-06-10
Male,SI,CASE_RATE,3098.39,2020-06-10
Male,SI,HOSPITALIZED_RATE,579.38,2020-06-10
Male,SI,DEATH_RATE,219.7,2020-06-10
Boroughwide,BK,CASE_COUNT,56763,2020-06-10
Boroughwide,BK,HOSPITALIZED_COUNT,14703,2020-06-10
Boroughwide,BK,DEATH_COUNT,5227,2020-06-10
Boroughwide,BK,CASE_RATE,2197.71,2020-06-10
Boroughwide,BK,HOSPITALIZED_RATE,569.26,2020-06-10
Boroughwide,BK,DEATH_RATE,202.37,2020-06-10
Boroughwide,BX,CASE_COUNT,46271,2020-06-10
Boroughwide,BX,HOSPITALIZED_COUNT,11891,2020-06-10
Boroughwide,BX,DEATH_COUNT,3638,2020-06-10
Boroughwide,BX,CASE_RATE,3230.92,2020-06-10
Boroughwide,BX,HOSPITALIZED_RATE,830.3,2020-06-10
Boroughwide,BX,DEATH_RATE,254.03,2020-06-10
Boroughwide,MN,CASE_COUNT,25655,2020-06-10
Boroughwide,MN,HOSPITALIZED_COUNT,7814,2020-06-10
Boroughwide,MN,DEATH_COUNT,2361,2020-06-10
Boroughwide,MN,CASE_RATE,1575.18,2020-06-10
Boroughwide,MN,HOSPITALIZED_RATE,479.77,2020-06-10
Boroughwide,MN,DEATH_RATE,144.96,2020-06-10
Boroughwide,QN,CASE_COUNT,62589,2020-06-10
Boroughwide,QN,HOSPITALIZED_COUNT,16620,2020-06-10
Boroughwide,QN,DEATH_COUNT,5175,2020-06-10
Boroughwide,QN,CASE_RATE,2746.45,2020-06-10
Boroughwide,QN,HOSPITALIZED_RATE,729.3,2020-06-10
Boroughwide,QN,DEATH_RATE,227.08,2020-06-10
Boroughwide,SI,CASE_COUNT,13626,2020-06-10
Boroughwide,SI,HOSPITALIZED_COUNT,2312,2020-06-10
Boroughwide,SI,DEATH_COUNT,841,2020-06-10
Boroughwide,SI,CASE_RATE,2861.53,2020-06-10
Boroughwide,SI,HOSPITALIZED_RATE,485.53,2020-06-10
Boroughwide,SI,DEATH_RATE,176.61,2020-06-10
Female,BK,CASE_COUNT,27964,2020-06-11
Female,BK,HOSPITALIZED_COUNT,6533,2020-06-11
Female,BK,DEATH_COUNT,2083,2020-06-11
Female,BK,CASE_RATE,2057.59,2020-06-11
Female,BK,HOSPITALIZED_RATE,480.7,2020-06-11
Female,BK,DEATH_RATE,153.27,2020-06-11
Female,BX,CASE_COUNT,23220,2020-06-11
Female,BX,HOSPITALIZED_COUNT,5406,2020-06-11
Female,BX,DEATH_COUNT,1492,2020-06-11
Female,BX,CASE_RATE,3066.43,2020-06-11
Female,BX,HOSPITALIZED_RATE,713.92,2020-06-11
Female,BX,DEATH_RATE,197.03,2020-06-11
Female,MN,CASE_COUNT,12049,2020-06-11
Female,MN,HOSPITALIZED_COUNT,3331,2020-06-11
Female,MN,DEATH_COUNT,954,2020-06-11
Female,MN,CASE_RATE,1405.05,2020-06-11
Female,MN,HOSPITALIZED_RATE,388.43,2020-06-11
Female,MN,DEATH_RATE,111.25,2020-06-11
Female,QN,CASE_COUNT,29977,2020-06-11
Female,QN,HOSPITALIZED_COUNT,6950,2020-06-11
Female,QN,DEATH_COUNT,1974,2020-06-11
Female,QN,CASE_RATE,2554.46,2020-06-11
Female,QN,HOSPITALIZED_RATE,592.24,2020-06-11
Female,QN,DEATH_RATE,168.21,2020-06-11
Female,SI,CASE_COUNT,6481,2020-06-11
Female,SI,HOSPITALIZED_COUNT,975,2020-06-11
Female,SI,DEATH_COUNT,334,2020-06-11
Female,SI,CASE_RATE,2640.84,2020-06-11
Female,SI,HOSPITALIZED_RATE,397.29,2020-06-11
Female,SI,DEATH_RATE,136.1,2020-06-11
Male,BK,CASE_COUNT,28833,2020-06-11
Male,BK,HOSPITALIZED_COUNT,8173,2020-06-11
Male,BK,DEATH_COUNT,3156,2020-06-11
Male,BK,CASE_RATE,2356.09,2020-06-11
Male,BK,HOSPITALIZED_RATE,667.86,2020-06-11
Male,BK,DEATH_RATE,257.89,2020-06-11
Male,BX,CASE_COUNT,23125,2020-06-11
Male,BX,HOSPITALIZED_COUNT,6504,2020-06-11
Male,BX,DEATH_COUNT,2158,2020-06-11
Male,BX,CASE_RATE,3426.43,2020-06-11
Male,BX,HOSPITALIZED_RATE,963.7,2020-06-11
Male,BX,DEATH_RATE,319.75,2020-06-11
Male,MN,CASE_COUNT,13654,2020-06-11
Male,MN,HOSPITALIZED_COUNT,4489,2020-06-11
Male,MN,DEATH_COUNT,1411,2020-06-11
Male,MN,CASE_RATE,1770.6,2020-06-11
Male,MN,HOSPITALIZED_RATE,582.12,2020-06-11
Male,MN,DEATH_RATE,182.97,2020-06-11
Male,QN,CASE_COUNT,32709,2020-06-11
Male,QN,HOSPITALIZED_COUNT,9666,2020-06-11
Male,QN,DEATH_COUNT,3208,2020-06-11
Male,QN,CASE_RATE,2959.05,2020-06-11
Male,QN,HOSPITALIZED_RATE,874.44,2020-06-11
Male,QN,DEATH_RATE,290.21,2020-06-11
Male,SI,CASE_COUNT,7158,2020-06-11
Male,SI,HOSPITALIZED_COUNT,1338,2020-06-11
Male,SI,DEATH_COUNT,507,2020-06-11
Male,SI,CASE_RATE,3101.86,2020-06-11
Male,SI,HOSPITALIZED_RATE,579.81,2020-06-11
Male,SI,DEATH_RATE,219.7,2020-06-11
Boroughwide,BK,CASE_COUNT,56862,2020-06-11
Boroughwide,BK,HOSPITALIZED_COUNT,14712,2020-06-11
Boroughwide,BK,DEATH_COUNT,5241,2020-06-11
Boroughwide,BK,CASE_RATE,2201.54,2020-06-11
Boroughwide,BK,HOSPITALIZED_RATE,569.61,2020-06-11
Boroughwide,BK,DEATH_RATE,202.92,2020-06-11
Boroughwide,BX,CASE_COUNT,46358,2020-06-11
Boroughwide,BX,HOSPITALIZED_COUNT,11911,2020-06-11
Boroughwide,BX,DEATH_COUNT,3651,2020-06-11
Boroughwide,BX,CASE_RATE,3236.99,2020-06-11
Boroughwide,BX,HOSPITALIZED_RATE,831.7,2020-06-11
Boroughwide,BX,DEATH_RATE,254.93,2020-06-11
Boroughwide,MN,CASE_COUNT,25725,2020-06-11
Boroughwide,MN,HOSPITALIZED_COUNT,7823,2020-06-11
Boroughwide,MN,DEATH_COUNT,2367,2020-06-11
Boroughwide,MN,CASE_RATE,1579.48,2020-06-11
Boroughwide,MN,HOSPITALIZED_RATE,480.32,2020-06-11
Boroughwide,MN,DEATH_RATE,145.33,2020-06-11
Boroughwide,QN,CASE_COUNT,62710,2020-06-11
Boroughwide,QN,HOSPITALIZED_COUNT,16625,2020-06-11
Boroughwide,QN,DEATH_COUNT,5187,2020-06-11
Boroughwide,QN,CASE_RATE,2751.76,2020-06-11
Boroughwide,QN,HOSPITALIZED_RATE,729.52,2020-06-11
Boroughwide,QN,DEATH_RATE,227.61,2020-06-11
Boroughwide,SI,CASE_COUNT,13644,2020-06-11
Boroughwide,SI,HOSPITALIZED_COUNT,2313,2020-06-11
Boroughwide,SI,DEATH_COUNT,841,2020-06-11
Boroughwide,SI,CASE_RATE,2865.31,2020-06-11
Boroughwide,SI,HOSPITALIZED_RATE,485.74,2020-06-11
Boroughwide,SI,DEATH_RATE,176.61,2020-06-11
Female,BK,CASE_COUNT,28030,2020-06-12
Female,BK,HOSPITALIZED_COUNT,6540,2020-06-12
Female,BK,DEATH_COUNT,2091,2020-06-12
Female,BK,CASE_RATE,2062.45,2020-06-12
Female,BK,HOSPITALIZED_RATE,481.21,2020-06-12
Female,BK,DEATH_RATE,153.86,2020-06-12
Female,BX,CASE_COUNT,23265,2020-06-12
Female,BX,HOSPITALIZED_COUNT,5418,2020-06-12
Female,BX,DEATH_COUNT,1496,2020-06-12
Female,BX,CASE_RATE,3072.37,2020-06-12
Female,BX,HOSPITALIZED_RATE,715.5,2020-06-12
Female,BX,DEATH_RATE,197.56,2020-06-12
Female,MN,CASE_COUNT,12078,2020-06-12
Female,MN,HOSPITALIZED_COUNT,3336,2020-06-12
Female,MN,DEATH_COUNT,960,2020-06-12
Female,MN,CASE_RATE,1408.43,2020-06-12
Female,MN,HOSPITALIZED_RATE,389.02,2020-06-12
Female,MN,DEATH_RATE,111.95,2020-06-12
Female,QN,CASE_COUNT,30044,2020-06-12
Female,QN,HOSPITALIZED_COUNT,6959,2020-06-12
Female,QN,DEATH_COUNT,1984,2020-06-12
Female,QN,CASE_RATE,2560.17,2020-06-12
Female,QN,HOSPITALIZED_RATE,593,2020-06-12
Female,QN,DEATH_RATE,169.06,2020-06-12
Female,SI,CASE_COUNT,6485,2020-06-12
Female,SI,HOSPITALIZED_COUNT,977,2020-06-12
Female,SI,DEATH_COUNT,335,2020-06-12
Female,SI,CASE_RATE,2642.47,2020-06-12
Female,SI,HOSPITALIZED_RATE,398.1,2020-06-12
Female,SI,DEATH_RATE,136.5,2020-06-12
Male,BK,CASE_COUNT,28895,2020-06-12
Male,BK,HOSPITALIZED_COUNT,8189,2020-06-12
Male,BK,DEATH_COUNT,3163,2020-06-12
Male,BK,CASE_RATE,2361.16,2020-06-12
Male,BK,HOSPITALIZED_RATE,669.16,2020-06-12
Male,BK,DEATH_RATE,258.46,2020-06-12
Male,BX,CASE_COUNT,23176,2020-06-12
Male,BX,HOSPITALIZED_COUNT,6511,2020-06-12
Male,BX,DEATH_COUNT,2160,2020-06-12
Male,BX,CASE_RATE,3433.99,2020-06-12
Male,BX,HOSPITALIZED_RATE,964.74,2020-06-12
Male,BX,DEATH_RATE,320.05,2020-06-12
Male,MN,CASE_COUNT,13696,2020-06-12
Male,MN,HOSPITALIZED_COUNT,4490,2020-06-12
Male,MN,DEATH_COUNT,1413,2020-06-12
Male,MN,CASE_RATE,1776.05,2020-06-12
Male,MN,HOSPITALIZED_RATE,582.25,2020-06-12
Male,MN,DEATH_RATE,183.23,2020-06-12
Male,QN,CASE_COUNT,32773,2020-06-12
Male,QN,HOSPITALIZED_COUNT,9673,2020-06-12
Male,QN,DEATH_COUNT,3225,2020-06-12
Male,QN,CASE_RATE,2964.84,2020-06-12
Male,QN,HOSPITALIZED_RATE,875.08,2020-06-12
Male,QN,DEATH_RATE,291.75,2020-06-12
Male,SI,CASE_COUNT,7171,2020-06-12
Male,SI,HOSPITALIZED_COUNT,1337,2020-06-12
Male,SI,DEATH_COUNT,506,2020-06-12
Male,SI,CASE_RATE,3107.49,2020-06-12
Male,SI,HOSPITALIZED_RATE,579.38,2020-06-12
Male,SI,DEATH_RATE,219.27,2020-06-12
Boroughwide,BK,CASE_COUNT,56993,2020-06-12
Boroughwide,BK,HOSPITALIZED_COUNT,14733,2020-06-12
Boroughwide,BK,DEATH_COUNT,5255,2020-06-12
Boroughwide,BK,CASE_RATE,2206.61,2020-06-12
Boroughwide,BK,HOSPITALIZED_RATE,570.42,2020-06-12
Boroughwide,BK,DEATH_RATE,203.46,2020-06-12
Boroughwide,BX,CASE_COUNT,46452,2020-06-12
Boroughwide,BX,HOSPITALIZED_COUNT,11929,2020-06-12
Boroughwide,BX,DEATH_COUNT,3656,2020-06-12
Boroughwide,BX,CASE_RATE,3243.56,2020-06-12
Boroughwide,BX,HOSPITALIZED_RATE,832.95,2020-06-12
Boroughwide,BX,DEATH_RATE,255.28,2020-06-12
Boroughwide,MN,CASE_COUNT,25793,2020-06-12
Boroughwide,MN,HOSPITALIZED_COUNT,7827,2020-06-12
Boroughwide,MN,DEATH_COUNT,2373,2020-06-12
Boroughwide,MN,CASE_RATE,1583.65,2020-06-12
Boroughwide,MN,HOSPITALIZED_RATE,480.57,2020-06-12
Boroughwide,MN,DEATH_RATE,145.7,2020-06-12
Boroughwide,QN,CASE_COUNT,62838,2020-06-12
Boroughwide,QN,HOSPITALIZED_COUNT,16638,2020-06-12
Boroughwide,QN,DEATH_COUNT,5212,2020-06-12
Boroughwide,QN,CASE_RATE,2757.38,2020-06-12
Boroughwide,QN,HOSPITALIZED_RATE,730.09,2020-06-12
Boroughwide,QN,DEATH_RATE,228.71,2020-06-12
Boroughwide,SI,CASE_COUNT,13662,2020-06-12
Boroughwide,SI,HOSPITALIZED_COUNT,2315,2020-06-12
Boroughwide,SI,DEATH_COUNT,842,2020-06-12
Boroughwide,SI,CASE_RATE,2869.09,2020-06-12
Boroughwide,SI,HOSPITALIZED_RATE,486.16,2020-06-12
Boroughwide,SI,DEATH_RATE,176.82,2020-06-12
Female,BK,CASE_COUNT,28116,2020-06-13
Female,BK,HOSPITALIZED_COUNT,6542,2020-06-13
Female,BK,DEATH_COUNT,2096,2020-06-13
Female,BK,CASE_RATE,2068.77,2020-06-13
Female,BK,HOSPITALIZED_RATE,481.36,2020-06-13
Female,BK,DEATH_RATE,154.22,2020-06-13
Female,BX,CASE_COUNT,23308,2020-06-13
Female,BX,HOSPITALIZED_COUNT,5423,2020-06-13
Female,BX,DEATH_COUNT,1501,2020-06-13
Female,BX,CASE_RATE,3078.05,2020-06-13
Female,BX,HOSPITALIZED_RATE,716.16,2020-06-13
Female,BX,DEATH_RATE,198.22,2020-06-13
Female,MN,CASE_COUNT,12119,2020-06-13
Female,MN,HOSPITALIZED_COUNT,3337,2020-06-13
Female,MN,DEATH_COUNT,962,2020-06-13
Female,MN,CASE_RATE,1413.21,2020-06-13
Female,MN,HOSPITALIZED_RATE,389.13,2020-06-13
Female,MN,DEATH_RATE,112.18,2020-06-13
Female,QN,CASE_COUNT,30112,2020-06-13
Female,QN,HOSPITALIZED_COUNT,6959,2020-06-13
Female,QN,DEATH_COUNT,1987,2020-06-13
Female,QN,CASE_RATE,2565.96,2020-06-13
Female,QN,HOSPITALIZED_RATE,593,2020-06-13
Female,QN,DEATH_RATE,169.32,2020-06-13
Female,SI,CASE_COUNT,6491,2020-06-13
Female,SI,HOSPITALIZED_COUNT,978,2020-06-13
Female,SI,DEATH_COUNT,335,2020-06-13
Female,SI,CASE_RATE,2644.92,2020-06-13
Female,SI,HOSPITALIZED_RATE,398.51,2020-06-13
Female,SI,DEATH_RATE,136.5,2020-06-13
Male,BK,CASE_COUNT,28953,2020-06-13
Male,BK,HOSPITALIZED_COUNT,8191,2020-06-13
Male,BK,DEATH_COUNT,3172,2020-06-13
Male,BK,CASE_RATE,2365.9,2020-06-13
Male,BK,HOSPITALIZED_RATE,669.33,2020-06-13
Male,BK,DEATH_RATE,259.2,2020-06-13
Male,BX,CASE_COUNT,23216,2020-06-13
Male,BX,HOSPITALIZED_COUNT,6513,2020-06-13
Male,BX,DEATH_COUNT,2166,2020-06-13
Male,BX,CASE_RATE,3439.92,2020-06-13
Male,BX,HOSPITALIZED_RATE,965.03,2020-06-13
Male,BX,DEATH_RATE,320.94,2020-06-13
Male,MN,CASE_COUNT,13731,2020-06-13
Male,MN,HOSPITALIZED_COUNT,4491,2020-06-13
